Date,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
27-Oct-22,EQ,774.75,779.5,759.6,766.95,770.65,770.05,768.67,861.15,650.2,"16,92,389","1,30,08,87,896.85","48,528"
25-Oct-22,EQ,770,776.8,764.65,770.95,767.5,766.95,771.64,861.15,650.2,"8,71,995","67,28,62,813.10","30,403"
24-Oct-22,EQ,770,776,764.85,761.65,772,770.95,772.38,861.15,650.2,"2,92,558","22,59,67,164.20","14,754"
21-Oct-22,EQ,773,780.85,755.05,770.7,764.85,761.65,767.54,863,650.2,"16,92,279","1,29,88,95,027.30","57,976"
20-Oct-22,EQ,761.55,772,755.5,764.55,771,770.7,766.72,863,650.2,"9,55,562","73,26,46,953.65","38,211"
19-Oct-22,EQ,774.45,777,761.1,774.35,763.8,764.55,767.8,863,650.2,"11,15,277","85,63,08,286.15","42,271"
18-Oct-22,EQ,767,776,763.55,763.15,773,774.35,771.21,863,650.2,"13,61,691","1,05,01,46,195.90","35,062"
17-Oct-22,EQ,761.25,771.95,757.3,761.25,763.35,763.15,765.83,863,650.2,"9,40,646","72,03,71,863.45","40,218"
14-Oct-22,EQ,768.95,768.95,760,757.4,760.1,761.25,764.34,863,650.2,"12,78,730","97,73,87,704.75","35,158"
13-Oct-22,EQ,754.95,760.2,749.15,757.35,756.55,757.4,755.81,863,650.2,"11,98,492","90,58,35,253.05","29,936"
12-Oct-22,EQ,745.5,759,738.8,742.6,755.5,757.35,750.9,863,650.2,"13,72,962","1,03,09,62,571.65","47,000"
11-Oct-22,EQ,758,759.85,740.25,757.15,742.6,742.6,750,863,650.2,"19,56,824","1,46,76,23,231.85","60,265"
10-Oct-22,EQ,769.25,775.05,755,780.9,758.7,757.15,760.84,863,650.2,"23,34,168","1,77,59,18,659.75","70,735"
07-Oct-22,EQ,787.9,793.9,779.05,794.3,781.2,780.9,783.02,863,650.2,"10,53,907","82,52,35,503.00","46,394"
