Date,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
29-Dec-22,EQ,636,636.8,627.55,638.75,633.7,633.05,631.58,918.65,557,"23,32,891","1,47,34,15,090.15","58,660"
28-Dec-22,EQ,635,641,630.45,633.1,638.1,638.75,637.94,918.65,557,"20,67,777","1,31,91,14,456.30","40,808"
27-Dec-22,EQ,628,634.95,623.05,622.05,634,633.1,629.27,918.65,557,"20,32,618","1,27,90,61,232.65","45,223"
26-Dec-22,EQ,610.1,629.4,606,607.25,624.5,622.05,621.04,918.65,557,"35,78,861","2,22,26,09,451.90","74,983"
23-Dec-22,EQ,634.5,638.05,605,640.95,609.4,607.25,619.2,918.65,557,"74,02,977","4,58,39,02,193.05","1,17,433"
22-Dec-22,EQ,657,657.45,632.25,653.55,642.35,640.95,640.46,918.65,557,"48,36,262","3,09,74,52,585.50","1,01,592"
21-Dec-22,EQ,677.5,678.7,650.15,674.15,652.9,653.55,663.39,918.65,557,"38,12,361","2,52,90,77,864.95","1,09,566"
20-Dec-22,EQ,676.45,678,667,676.8,675,674.15,672.32,918.65,557,"42,53,915","2,85,99,89,884.45","79,239"
19-Dec-22,EQ,675.75,681.6,673,672.15,676.8,676.8,677.84,918.65,557,"26,96,707","1,82,79,45,706.10","54,222"
16-Dec-22,EQ,681.4,682.9,668.15,689.05,671.95,672.15,675.15,918.65,557,"88,57,773","5,98,03,23,618.75","1,67,174"
15-Dec-22,EQ,698.5,702.5,687,734.9,687.15,689.05,695.34,918.65,557,"1,45,31,256","10,10,40,96,384.60","2,47,047"
14-Dec-22,EQ,725,739.9,723.65,722.85,733.5,734.9,732.02,918.65,557,"18,58,776","1,36,06,64,280.65","36,970"
13-Dec-22,EQ,724.5,730.4,721,723.9,721.6,722.85,726.05,918.65,557,"11,72,294","85,11,44,331.35","28,980"
12-Dec-22,EQ,720.95,725,710.5,722.15,724.7,723.9,719.47,918.65,557,"10,82,376","77,87,33,427.00","26,577"
09-Dec-22,EQ,722.5,727.5,717.75,720.65,721.3,722.15,722.82,918.65,557,"12,53,279","90,58,89,455.15","30,250"
08-Dec-22,EQ,721.6,722.55,715.5,717.3,720.55,720.65,719.64,918.65,557,"10,90,422","78,47,12,000.75","22,333"
07-Dec-22,EQ,717.5,722.75,712.45,716.45,717.1,717.3,717.03,918.65,557,"18,47,900","1,32,50,02,849.35","37,297"
06-Dec-22,EQ,728.9,742.5,714.1,729.1,716,716.45,725.83,918.65,557,"36,46,370","2,64,66,55,813.95","71,483"
05-Dec-22,EQ,733,733.7,725.1,730.1,730,729.1,728.45,918.65,557,"11,14,128","81,15,88,512.20","26,536"
02-Dec-22,EQ,735,735,727.3,731.95,730,730.1,730.08,918.65,557,"9,26,912","67,67,16,953.60","22,870"
01-Dec-22,EQ,739.9,739.9,730,736.2,730.9,731.95,734.89,918.65,557,"11,55,151","84,89,06,968.70","27,380"
30-Nov-22,EQ,726,739.4,726,723,737.05,736.2,733.74,918.65,557,"26,43,749","1,93,98,16,475.50","48,529"
29-Nov-22,EQ,722.05,729.4,720.1,725.9,722,723,725.59,918.65,557,"8,48,626","61,57,52,067.25","22,677"
28-Nov-22,EQ,720,735.8,719,721.7,724.7,725.9,728.99,918.65,557,"17,80,538","1,29,79,88,901.30","37,792"
25-Nov-22,EQ,727.95,727.95,720,723.55,721,721.7,723.87,919.7,557,"8,00,689","57,95,96,783.10","21,917"
24-Nov-22,EQ,722,727.8,721.4,721.8,722,723.55,724.13,919.7,557,"11,10,302","80,39,99,663.70","27,198"
23-Nov-22,EQ,718.75,724.4,717.2,715.15,723,721.8,721.46,919.7,557,"11,16,201","80,52,90,015.65","26,908"
22-Nov-22,EQ,714,719,713,715.55,715.5,715.15,715.2,919.7,557,"8,76,182","62,66,46,024.55","25,189"
21-Nov-22,EQ,711,722.05,710.6,718.1,714.7,715.55,717.04,919.7,557,"11,54,333","82,77,04,219.45","28,058"
18-Nov-22,EQ,731,733,714.35,726.45,718,718.1,721.82,929,557,"15,37,039","1,10,94,69,092.65","37,865"
17-Nov-22,EQ,723,738.45,723,728.15,727.25,726.45,731.68,929,557,"16,07,026","1,17,58,24,177.75","36,101"
16-Nov-22,EQ,742,748.8,722.05,740.65,728,728.15,736.66,929,557,"29,45,626","2,16,99,31,212.05","65,759"
15-Nov-22,EQ,750,750,731.55,758.8,740.45,740.65,740.27,929,557,"41,25,858","3,05,42,32,253.30","79,275"
14-Nov-22,EQ,751.7,765,750.05,747.8,759,758.8,759.26,929,557,"23,42,968","1,77,89,17,456.95","51,456"
11-Nov-22,EQ,755,757.7,744.5,744.45,749.05,747.8,749.97,929,557,"16,68,424","1,25,12,64,642.10","46,051"
10-Nov-22,EQ,762,763,738,761.25,745.9,744.45,747.06,929,557,"25,57,799","1,91,08,31,899.30","53,194"
09-Nov-22,EQ,769.5,771,759.5,763.9,761,761.25,765.67,929,557,"15,66,292","1,19,92,59,437.70","37,577"
07-Nov-22,EQ,762.3,774.9,761.5,758.5,763.5,763.9,768.63,929,557,"45,83,239","3,52,28,04,324.95","96,834"
04-Nov-22,EQ,752,766.45,748.05,751.4,757.95,758.5,758.38,929,557,"47,43,835","3,59,76,48,925.90","99,058"
03-Nov-22,EQ,751.95,760,746,755.45,752.5,751.4,751.65,929,557,"28,28,562","2,12,60,80,122.10","63,193"
02-Nov-22,EQ,742,761.3,738.25,742.25,755.4,755.45,751.94,929,557,"34,24,051","2,57,46,68,237.45","63,874"
01-Nov-22,EQ,745,747.65,739.35,741.2,742,742.25,742.66,929,557,"13,59,226","1,00,94,45,517.10","30,411"
31-Oct-22,EQ,744,752.85,738,739.4,739.6,741.2,745.1,929,557,"19,93,381","1,48,52,71,927.60","41,255"
28-Oct-22,EQ,741.3,744.8,735.25,741.25,739,739.4,739.56,"4,685.00",557,"14,84,665","1,09,80,04,196.00","36,946"
27-Oct-22,EQ,746,746.9,736.8,740.4,741.3,741.25,741.24,"4,685.00",557,"17,83,787","1,32,22,06,352.80","37,369"
25-Oct-22,EQ,742.25,747,735.6,743.8,739.6,740.4,741.83,"4,685.00",557,"15,44,325","1,14,56,29,104.30","34,073"
24-Oct-22,EQ,749,750.45,740.05,743.55,742,743.8,744.85,"4,685.00",557,"6,49,393","48,37,02,616.55","26,077"
21-Oct-22,EQ,743,756,735.3,742.65,742,743.55,746.33,"6,396.30",557,"29,36,578","2,19,16,61,099.10","60,651"
20-Oct-22,EQ,738.95,745,725.6,742.8,742,742.65,735.25,"6,396.30",557,"22,37,769","1,64,53,13,440.90","50,168"
19-Oct-22,EQ,733,755.45,730.2,731.15,743,742.8,747.23,"6,396.30",557,"60,94,000","4,55,36,40,736.00","1,19,465"
18-Oct-22,EQ,731.65,734.7,725,728,730.95,731.15,730.59,"6,396.30",557,"16,75,213","1,22,38,89,789.30","36,604"
17-Oct-22,EQ,719.2,729.8,712.35,722.85,727,728,722.15,"6,396.30",557,"13,87,810","1,00,22,00,288.70","34,175"
14-Oct-22,EQ,732,733.95,719.4,724.1,720.45,722.85,726.74,"6,396.30",557,"16,12,489","1,17,18,60,671.10","34,056"
13-Oct-22,EQ,722,727.9,711.6,722.3,725,724.1,721.23,"6,396.30",557,"18,87,973","1,36,16,70,100.90","33,997"
12-Oct-22,EQ,730,734.7,706.55,725.6,723.55,722.3,721.12,"6,396.30",557,"28,18,945","2,03,28,10,696.80","56,384"
11-Oct-22,EQ,735,746.6,721.1,731.2,723.2,725.6,737.26,"6,396.30",557,"37,47,651","2,76,29,86,604.40","74,352"
10-Oct-22,EQ,725.5,735.45,722.85,735.25,730,731.2,728.98,"6,396.30",557,"19,52,447","1,42,33,01,405.60","42,825"
07-Oct-22,EQ,733,737.6,724.05,731.25,735,735.25,731.9,"6,396.30",557,"31,52,365","2,30,72,10,863.50","56,327"
06-Oct-22,EQ,725.8,734.7,720.05,719.25,733.9,731.25,729.04,"6,396.30",557,"41,23,619","3,00,62,85,227.60","79,934"
04-Oct-22,EQ,714,720,708.7,706.15,719,719.25,715.19,"6,396.30",557,"24,43,139","1,74,73,13,198.15","48,226"
03-Oct-22,EQ,705.95,709.45,700.1,706,706,706.15,704.78,"6,396.30",557,"17,35,784","1,22,33,37,792.40","33,858"
30-Sep-22,EQ,705,712,695.2,707,706,706,703.44,"6,396.30",557,"32,20,279","2,26,52,76,734.25","62,568"
29-Sep-22,EQ,689.05,712,684.5,680.1,709.95,707,701.22,"6,396.30",557,"58,46,347","4,09,95,95,028.40","82,340"
28-Sep-22,EQ,671.9,682.9,666.7,676.65,681.5,680.1,676.49,"6,396.30",557,"20,44,821","1,38,33,07,835.25","43,677"
27-Sep-22,EQ,668,681.7,664.05,664.5,677.9,676.65,673.73,"6,396.30",557,"28,08,630","1,89,22,45,716.85","53,956"
26-Sep-22,EQ,680,681.4,661,685.8,663.95,664.5,669.4,"6,396.30",557,"32,49,490","2,17,52,10,792.95","84,723"
23-Sep-22,EQ,703.5,706.85,684,700.9,684.35,685.8,691.7,"6,396.30",557,"18,04,335","1,24,80,64,654.70","54,037"
22-Sep-22,EQ,700,705,693.1,700.35,702.8,700.9,699.78,"6,396.30",557,"16,54,457","1,15,77,59,640.90","40,649"
21-Sep-22,EQ,707.95,712.95,695.8,706.15,701,700.35,703.49,"6,396.30",557,"14,19,089","99,83,08,680.75","41,729"
20-Sep-22,EQ,699.9,715,698.4,692,706.55,706.15,709.18,"6,396.30",557,"23,30,872","1,65,30,15,084.75","48,543"
19-Sep-22,EQ,704.9,709.4,689.8,703,692.5,692,697.76,"6,396.30",557,"22,63,251","1,57,92,11,287.00","60,658"
16-Sep-22,EQ,724.4,730.35,692,724.35,703.95,703,710.81,"6,396.30",557,"37,45,099","2,66,20,65,024.70","93,893"
15-Sep-22,EQ,716.45,738,715.1,712.85,724.45,724.35,726.63,"6,396.30",557,"57,18,669","4,15,53,38,831.40","1,15,967"
14-Sep-22,EQ,712,718.65,708.05,719.95,712.4,712.85,714.6,"6,396.30",557,"12,69,173","90,69,45,370.80","31,681"
13-Sep-22,EQ,724.95,727.7,718,721.3,719.4,719.95,722.28,"6,396.30",557,"14,79,262","1,06,84,41,444.10","40,438"
12-Sep-22,EQ,715,725,713.5,711.8,721,721.3,720.45,"6,396.30",557,"23,18,918","1,67,06,59,618.20","52,462"
09-Sep-22,EQ,718.5,721.45,710,714.8,710.1,711.8,714.91,"6,396.30",557,"13,83,138","98,88,19,453.80","32,712"
08-Sep-22,EQ,713.2,724,709.15,706.45,714,714.8,716.44,"6,396.30",557,"25,01,592","1,79,22,41,809.50","51,632"
07-Sep-22,EQ,707,711.5,701.6,708.3,706.4,706.45,705.92,"6,396.30",557,"12,44,503","87,85,21,408.90","34,868"
06-Sep-22,EQ,714.9,717.65,705.2,710.9,708,708.3,709.91,"6,396.30",557,"14,71,443","1,04,45,87,125.80","31,775"
05-Sep-22,EQ,716.25,721.45,710,712.65,710.9,710.9,713.86,"6,396.30",557,"15,73,079","1,12,29,52,997.15","34,684"
02-Sep-22,EQ,713.9,726.2,710.15,707.05,711.55,712.65,718.85,"6,396.30",557,"34,97,693","2,51,43,24,295.70","67,028"
01-Sep-22,EQ,707,716.85,703.2,710.75,706.45,707.05,709.4,"6,396.30",557,"23,09,164","1,63,81,22,525.70","51,290"
30-Aug-22,EQ,699.95,713.85,696.2,691.8,707,710.75,706.05,"6,396.30",557,"33,75,748","2,38,34,59,394.15","67,799"
29-Aug-22,EQ,666,697,666,718.65,691.1,691.8,688.39,"6,396.30",557,"52,90,429","3,64,18,96,339.60","1,17,908"
26-Aug-22,EQ,720,727.75,716.1,717,719,718.65,721.33,"6,396.30",557,"19,96,839","1,44,03,72,492.35","39,479"
25-Aug-22,EQ,729.9,733.75,715,724.3,716.8,717,724.75,"6,396.30",557,"35,28,550","2,55,73,26,752.20","68,864"
24-Aug-22,EQ,714.95,729,708.15,714.95,722,724.3,717.55,"6,396.30",557,"44,55,258","3,19,68,64,468.75","81,682"
23-Aug-22,EQ,703,719,698.3,712.5,714.1,714.95,711.62,"6,396.30",557,"48,89,154","3,47,92,10,628.50","85,385"
22-Aug-22,EQ,719,726.5,703.2,735.15,711.6,712.5,714.22,"6,396.30",557,"98,45,889","7,03,20,92,509.85","1,84,099"
19-Aug-22,EQ,706.9,752.75,697.15,714.15,729,735.15,736.34,"6,396.30",557,"2,56,09,355","18,85,72,50,760.35","4,25,718"
18-Aug-22,EQ,674,723,673,671.65,723,714.15,699.99,"6,396.30",557,"1,02,73,793","7,19,15,83,170.05","1,60,365"
17-Aug-22,EQ,668.95,676,668.15,668.15,672,671.65,672.1,"6,396.30",557,"15,26,304","1,02,58,33,307.25","33,721"
16-Aug-22,EQ,669.8,676,666,666.45,667.5,668.15,669.41,"6,396.30",557,"15,96,822","1,06,89,24,428.40","37,015"
12-Aug-22,EQ,670.2,684.95,663.7,670.1,667,666.45,674.8,"6,396.30",557,"40,80,911","2,75,38,11,843.25","73,379"
11-Aug-22,EQ,688,691.35,652.3,673.15,669,670.1,671.27,"6,396.30",557,"88,53,819","5,94,32,69,982.15","1,51,974"
10-Aug-22,EQ,663.25,677.5,654.2,658.5,672.5,673.15,668.18,"6,396.30",557,"54,61,816","3,64,95,00,375.20","1,01,468"
08-Aug-22,EQ,643,661,642.4,642.35,660.9,658.5,654.23,"6,396.30",557,"38,86,443","2,54,26,39,027.45","77,777"
05-Aug-22,EQ,640.65,647.2,637.8,639,642,642.35,642.44,"6,396.30",557,"12,25,071","78,70,37,921.55","34,260"
04-Aug-22,EQ,645,649.4,631.05,642.15,638.9,639,640.51,"6,396.30",557,"17,94,443","1,14,93,62,643.70","45,045"
03-Aug-22,EQ,645.35,648.65,635,647.95,641.15,642.15,640.55,"6,396.30",557,"16,38,012","1,04,92,21,227.45","38,863"
02-Aug-22,EQ,639.5,654.9,632,641.9,645.8,647.95,646.31,"6,396.30",557,"32,11,110","2,07,53,86,095.20","66,280"
