Date,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
18-Sep-20,EQ,793,808.8,788,786.95,807.9,804.65,802.54,845.9,471.4,"62,81,494","5,04,11,62,029.60","1,19,359"
17-Sep-20,EQ,788,811.45,781.3,792,787.5,786.95,797.22,845.9,471.4,"75,91,229","6,05,18,49,563.75","1,50,255"
16-Sep-20,EQ,792,794.25,784,791.15,790.55,792,789.12,845.9,471.4,"42,79,453","3,37,69,86,727.50","1,23,812"
15-Sep-20,EQ,790.75,803.1,775,790.75,790,791.15,790.81,845.9,471.4,"63,39,804","5,01,35,55,859.05","1,35,100"
14-Sep-20,EQ,770.15,796.6,770,765.15,790,790.75,787.48,845.9,471.4,"90,22,087","7,10,46,73,499.80","1,39,733"
11-Sep-20,EQ,749.4,770.6,747.5,750,763.7,765.15,762.2,845.9,471.4,"49,18,291","3,74,87,23,223.10","80,874"
10-Sep-20,EQ,756.65,758.4,739.3,753.35,751.15,750,747.77,845.9,471.4,"37,37,568","2,79,48,24,650.45","85,985"
09-Sep-20,EQ,751.95,759.95,744.7,752.25,751.5,753.35,752.19,845.9,471.4,"30,38,406","2,28,54,66,126.00","54,467"
08-Sep-20,EQ,748.5,769,745,747.1,754,752.25,758.52,845.9,471.4,"52,37,384","3,97,26,47,747.00","81,489"
07-Sep-20,EQ,749.7,751.9,734.05,748.2,746.95,747.1,743.34,845.9,471.4,"33,67,905","2,50,35,08,647.25","77,138"
04-Sep-20,EQ,747,758.4,743.55,759.55,749.7,748.2,750.78,845.9,471.4,"29,54,870","2,21,84,50,149.40","60,378"
03-Sep-20,EQ,739.95,762,733.1,735.2,761,759.55,752.31,845.9,471.4,"46,06,252","3,46,53,48,709.25","96,237"
02-Sep-20,EQ,730.15,745.75,728.15,727.85,735.3,735.2,736.64,845.9,471.4,"34,67,486","2,55,42,80,276.90","72,344"
01-Sep-20,EQ,739,752.6,722.7,741,735.8,727.85,736.74,845.9,471.4,"35,63,913","2,62,56,81,887.35","59,434"
31-Aug-20,EQ,759.7,774.7,732.1,752.35,740,741,754.71,845.9,471.4,"72,24,585","5,45,24,83,565.10","1,22,886"
28-Aug-20,EQ,741,758.35,740,735.6,751.9,752.35,752.04,845.9,471.4,"42,23,382","3,17,61,54,312.20","97,099"
27-Aug-20,EQ,735,746.35,732.45,732.85,736,735.6,739.35,845.9,471.4,"32,07,128","2,37,11,84,441.00","81,726"
26-Aug-20,EQ,740.95,741,727,738.6,731.05,732.85,732.4,845.9,471.4,"31,57,124","2,31,22,92,230.45","65,062"
25-Aug-20,EQ,727,740.35,714.35,722.5,738.95,738.6,728.27,845.9,471.4,"45,86,918","3,34,05,02,771.75","76,087"
24-Aug-20,EQ,734.95,734.95,719.25,732.6,725.4,722.5,725.44,845.9,471.4,"23,85,907","1,73,08,22,951.10","61,484"
21-Aug-20,EQ,731,736.65,730,726.4,731.45,732.6,733.73,845.9,471.4,"42,07,709","3,08,73,37,409.15","63,766"
20-Aug-20,EQ,720,732,716.2,726.7,725.1,726.4,725.74,845.9,471.4,"66,10,632","4,79,76,28,831.15","1,02,162"
19-Aug-20,EQ,715,729,709,713.05,729,726.7,722.8,845.9,471.4,"65,07,682","4,70,37,43,906.50","1,26,413"
18-Aug-20,EQ,725,728,710.2,721.05,714.5,713.05,716.05,845.9,471.4,"47,52,247","3,40,28,66,315.90","1,02,239"
17-Aug-20,EQ,704.8,724.4,698.65,695.9,723.45,721.05,711.86,845.9,471.4,"76,57,252","5,45,09,09,544.05","95,739"
14-Aug-20,EQ,692,711,692,697.05,693.3,695.9,702.8,845.9,471.4,"64,76,600","4,55,17,79,824.25","1,19,174"
13-Aug-20,EQ,695.9,705.8,684.3,692.05,699,697.05,696.31,845.9,471.4,"71,08,877","4,94,99,64,234.95","1,08,134"
12-Aug-20,EQ,675,694,672.65,674.8,693.95,692.05,684.17,845.9,471.4,"43,55,483","2,97,98,96,810.50","80,575"
11-Aug-20,EQ,690.1,693.95,672.1,681.85,678.95,674.8,683.19,845.9,471.4,"43,31,864","2,95,94,95,156.50","58,893"
10-Aug-20,EQ,668,687.35,662.7,662.45,684,681.85,675.92,845.9,471.4,"53,62,306","3,62,44,93,927.40","78,293"
07-Aug-20,EQ,657.75,668,654.4,660.35,664,662.45,662.7,845.9,471.4,"38,23,898","2,53,41,02,835.60","68,997"
06-Aug-20,EQ,656,666.85,649.15,648.55,660.5,660.35,658.15,845.9,471.4,"86,44,011","5,68,90,67,464.65","98,737"
05-Aug-20,EQ,655,661.5,642.55,652.65,649.45,648.55,651.64,845.9,471.4,"51,39,376","3,34,90,34,193.95","69,654"
04-Aug-20,EQ,675,676.65,650.2,673.6,654.8,652.65,657.23,845.9,471.4,"55,59,111","3,65,35,95,371.05","1,12,475"
03-Aug-20,EQ,685.95,686.95,669.55,681.65,674.5,673.6,677.04,845.9,471.4,"30,92,997","2,09,40,81,559.60","59,410"
31-Jul-20,EQ,678.45,685.45,673.5,674.75,681.95,681.65,679.96,845.9,471.4,"31,14,816","2,11,79,60,428.70","65,788"
30-Jul-20,EQ,680,687.35,669.55,676.4,673,674.75,680.08,845.9,471.4,"51,26,995","3,48,67,78,107.35","84,018"
29-Jul-20,EQ,686.95,695.25,671,684.35,674.5,676.4,678.15,845.9,471.4,"54,36,739","3,68,69,22,107.65","94,097"
28-Jul-20,EQ,670,702.75,667,664.55,688.85,684.35,686.66,845.9,471.4,"2,32,96,517","15,99,68,00,353.45","2,90,457"
27-Jul-20,EQ,657,671.75,642.8,652.6,663.5,664.55,662.97,845.9,471.4,"1,15,22,408","7,63,89,56,469.75","1,46,680"
24-Jul-20,EQ,632.5,655.4,625.25,632.45,654.9,652.6,642.61,845.9,471.4,"1,22,77,458","7,88,95,80,554.80","1,73,864"
23-Jul-20,EQ,612.95,634.6,607,617.95,634.2,632.45,623.58,845.9,471.4,"50,38,614","3,14,19,89,143.00","79,873"
22-Jul-20,EQ,618,626.45,611.55,620.7,616.9,617.95,618.27,845.9,471.4,"28,79,839","1,78,05,05,447.05","51,087"
21-Jul-20,EQ,630,631.8,615.35,622.85,620,620.7,621.74,845.9,471.4,"42,18,958","2,62,30,87,942.80","75,159"
20-Jul-20,EQ,603.85,625.95,598.5,599.7,625.5,622.85,610.51,845.9,471.4,"54,61,611","3,33,43,76,560.20","88,385"
17-Jul-20,EQ,604.35,604.35,590.2,599.4,600,599.7,597.66,845.9,471.4,"33,07,397","1,97,66,92,356.25","60,615"
16-Jul-20,EQ,627,638.95,588.1,615.3,598.95,599.4,611.88,845.9,471.4,"1,30,10,078","7,96,06,11,620.60","2,19,173"
15-Jul-20,EQ,604,630,602,598.3,615,615.3,620.56,845.9,471.4,"1,19,07,668","7,38,94,28,219.55","1,63,399"
14-Jul-20,EQ,594.95,603.8,592.55,600.05,598.5,598.3,597.88,845.9,471.4,"55,25,648","3,30,36,77,609.05","1,00,616"
13-Jul-20,EQ,571.95,601.8,570.5,569,600.5,600.05,592.89,845.9,471.4,"1,10,08,262","6,52,67,17,325.95","1,39,715"
10-Jul-20,EQ,572,572,561.35,577.3,566.8,569,567.43,845.9,471.4,"39,59,576","2,24,67,71,096.25","70,328"
09-Jul-20,EQ,583.45,587.7,572.05,583.45,576.45,577.3,578.65,845.9,471.4,"24,98,149","1,44,55,56,999.60","47,349"
08-Jul-20,EQ,589.95,593.9,576.1,586.85,581.7,583.45,584.86,845.9,471.4,"33,91,025","1,98,32,88,542.20","75,095"
07-Jul-20,EQ,583.85,592.5,577.1,581.55,586,586.85,586.65,845.9,471.4,"51,26,702","3,00,76,03,926.25","1,04,555"
06-Jul-20,EQ,574.95,588,573.05,567.2,580.7,581.55,581.54,845.9,471.4,"49,09,648","2,85,51,77,731.60","1,03,858"
03-Jul-20,EQ,565.9,572.25,561.05,560.85,565.35,567.2,565.93,845.9,471.4,"40,07,492","2,26,79,63,345.30","1,12,355"
02-Jul-20,EQ,549.9,562.5,542.5,545.9,562.5,560.85,554.33,845.9,471.4,"59,66,758","3,30,75,66,871.05","1,56,600"
01-Jul-20,EQ,544,547.35,536.05,543.4,546.75,545.9,542.17,845.9,471.4,"36,62,565","1,98,57,49,688.80","1,06,942"
30-Jun-20,EQ,547,548.9,541.55,541.55,543.6,543.4,545.1,845.9,471.4,"23,57,985","1,28,53,32,084.10","64,777"
29-Jun-20,EQ,558.9,558.9,539.2,560.85,543,541.55,545.73,845.9,471.4,"33,04,988","1,80,36,41,067.35","85,338"
26-Jun-20,EQ,555.5,574.95,552.6,554.15,559,560.85,566.2,845.9,471.4,"52,89,122","2,99,47,15,037.45","1,05,569"
25-Jun-20,EQ,558,565.6,552.05,560.95,554.05,554.15,558.9,845.9,471.4,"23,86,985","1,33,40,81,238.05","72,275"
24-Jun-20,EQ,558.8,566,554.4,558.8,561,560.95,561.07,845.9,471.4,"35,00,487","1,96,40,16,345.70","86,027"
23-Jun-20,EQ,548,560.1,544.55,548.5,557.5,558.8,555.09,845.9,471.4,"44,38,916","2,46,40,12,061.45","1,11,062"
22-Jun-20,EQ,541.9,553.25,538.3,538.85,547.8,548.5,547.48,845.9,471.4,"43,52,631","2,38,29,63,420.85","1,68,535"
19-Jun-20,EQ,538.5,542.95,531.9,535.9,539,538.85,537.32,845.9,471.4,"55,70,402","2,99,31,07,959.40","1,36,878"
18-Jun-20,EQ,535.05,540,531,535.55,536,535.9,535.09,845.9,471.4,"26,58,699","1,42,26,32,452.85","98,683"
17-Jun-20,EQ,531,545,528.4,533.3,535.05,535.55,538.64,845.9,471.4,"61,39,354","3,30,68,86,112.70","1,29,045"
16-Jun-20,EQ,556.95,556.95,531.15,548.8,533.9,533.3,541.76,845.9,471.4,"42,62,601","2,30,92,95,624.65","1,05,363"
15-Jun-20,EQ,557,560.5,543.4,554.7,547,548.8,550.53,845.9,471.4,"39,44,764","2,17,17,05,158.75","79,524"
12-Jun-20,EQ,550,561.9,550,571.85,554.3,554.7,554.86,845.9,471.4,"36,03,893","1,99,96,61,711.00","67,300"
11-Jun-20,EQ,591,591,564.75,590.5,573.2,571.85,575.28,845.9,471.4,"33,78,491","1,94,35,92,274.80","1,10,443"
10-Jun-20,EQ,591.5,596.9,582.5,586.2,590.3,590.5,588.66,845.9,471.4,"34,39,145","2,02,44,94,800.40","76,378"
09-Jun-20,EQ,594,605.35,585,590,585.8,586.2,592.92,845.9,471.4,"56,65,593","3,35,92,23,760.25","1,09,549"
08-Jun-20,EQ,585.8,599.45,580.1,579.85,588.4,590,591.98,845.9,471.4,"47,91,171","2,83,62,67,535.70","1,47,046"
05-Jun-20,EQ,588,593.55,575,582.1,580,579.85,583.86,845.9,471.4,"62,07,097","3,62,40,59,875.30","1,60,061"
04-Jun-20,EQ,557,585,555.65,553.25,582,582.1,575.71,845.9,471.4,"1,09,15,377","6,28,41,42,472.30","1,98,642"
03-Jun-20,EQ,554,565.5,550,547.5,552,553.25,559.06,845.9,471.4,"49,42,025","2,76,28,65,270.90","1,24,020"
02-Jun-20,EQ,543.6,548.35,538,543.55,547.7,547.5,544.23,845.9,471.4,"38,79,118","2,11,11,24,819.25","98,237"
01-Jun-20,EQ,538.5,554.8,537.05,530.45,541.75,543.55,545.13,845.9,471.4,"49,14,055","2,67,88,16,612.40","1,04,254"
29-May-20,EQ,529.9,535.65,524.45,529.7,530.55,530.45,530.59,845.9,471.4,"40,81,553","2,16,56,11,277.95","86,157"
28-May-20,EQ,528,531.85,517.15,523.75,529.8,529.7,525.21,845.9,471.4,"33,87,687","1,77,92,53,043.55","53,348"
27-May-20,EQ,521.65,526,512.05,520.45,523.55,523.75,520.85,845.9,471.4,"22,65,985","1,18,02,46,055.90","54,889"
26-May-20,EQ,533,540.75,518.85,529.65,521.6,520.45,528.93,845.9,471.4,"27,19,798","1,43,85,70,769.15","70,404"
22-May-20,EQ,517.1,531,515.1,520.05,529.35,529.65,525.98,845.9,471.4,"42,54,552","2,23,78,11,314.65","66,566"
21-May-20,EQ,519.95,521.5,510.05,519.2,520.05,520.05,516.84,845.9,471.4,"25,40,109","1,31,28,40,562.65","59,289"
20-May-20,EQ,515,524.8,510.7,512.6,520,519.2,518.13,845.9,471.4,"27,72,990","1,43,67,75,737.50","60,159"
19-May-20,EQ,510,519.7,503.3,504.05,512.5,512.6,514.34,845.9,471.4,"30,41,594","1,56,44,27,387.55","65,682"
18-May-20,EQ,511.5,515,501.5,510.55,503.2,504.05,508.39,845.9,471.4,"32,83,983","1,66,95,51,394.15","86,465"
15-May-20,EQ,520,520,507.4,515.7,511.5,510.55,511.76,845.9,471.4,"36,28,560","1,85,69,43,190.15","93,418"
14-May-20,EQ,532.4,535,513.95,544.75,515.75,515.7,521.6,845.9,471.4,"61,48,509","3,20,70,35,298.25","1,42,393"
13-May-20,EQ,542,549.75,531.4,533.25,543,544.75,543.48,845.9,471.4,"32,96,409","1,79,15,33,864.95","79,004"
12-May-20,EQ,525,539.5,525,530.2,532,533.25,535.4,845.9,471.4,"56,92,069","3,04,75,46,423.50","1,88,777"
11-May-20,EQ,541.5,543.8,527.2,536.2,531,530.2,534.21,845.9,471.4,"42,72,574","2,28,24,56,717.15","1,18,636"
08-May-20,EQ,526.9,538.6,519.2,516.35,535.25,536.2,531.66,845.9,471.4,"60,16,245","3,19,85,70,096.60","1,07,189"
07-May-20,EQ,508,525.85,506.35,506.85,517,516.35,516.81,845.9,471.4,"67,99,899","3,51,42,76,976.55","1,07,606"
06-May-20,EQ,503.75,509.1,490,499.95,508,506.85,503.84,845.9,471.4,"37,81,586","1,90,53,14,166.75","1,09,705"
05-May-20,EQ,506,514,498.2,502.45,500.5,499.95,506.1,845.9,471.4,"57,17,728","2,89,37,52,314.25","1,18,256"
04-May-20,EQ,515,519.75,498,546.25,504.7,502.45,506.41,845.9,471.4,"1,48,14,583","7,50,21,95,965.50","3,98,757"
30-Apr-20,EQ,541,552.9,532.35,528.7,545.95,546.25,542.75,846.5,471.4,"89,32,244","4,84,79,56,232.90","1,49,585"
29-Apr-20,EQ,525.95,536.9,522.1,520.4,531.5,528.7,530.04,846.5,471.4,"63,62,006","3,37,21,21,924.05","1,13,270"
28-Apr-20,EQ,518,528.5,515.55,511.7,521,520.4,523.28,846.5,471.4,"49,72,775","2,60,21,32,479.95","92,473"
27-Apr-20,EQ,511.7,519,506.5,503.45,511,511.7,513.07,846.5,471.4,"40,32,708","2,06,90,42,686.10","91,918"
24-Apr-20,EQ,522,532.6,502.1,523.7,505,503.45,515.87,846.5,471.4,"48,17,932","2,48,54,03,149.95","1,05,289"
23-Apr-20,EQ,519,527.85,509.3,518.3,522,523.7,517.69,846.5,471.4,"60,96,448","3,15,60,90,251.90","1,09,439"
22-Apr-20,EQ,512,521.9,507.05,512.95,520.5,518.3,517.41,846.5,471.4,"22,68,503","1,17,37,47,973.05","61,020"
21-Apr-20,EQ,511,520,505.9,524.85,512.15,512.95,513.04,846.5,471.4,"29,50,307","1,51,36,38,756.00","76,480"
20-Apr-20,EQ,517.95,531.9,512,509.85,524.1,524.85,523.98,846.5,471.4,"45,49,099","2,38,36,34,277.25","95,346"
17-Apr-20,EQ,529.1,532,500,517.65,511,509.85,508.08,846.5,471.4,"1,08,39,905","5,50,75,05,785.90","2,20,131"
16-Apr-20,EQ,527,530,508.35,538.65,518.25,517.65,515.94,846.5,471.4,"70,01,494","3,61,23,54,270.70","2,20,623"
15-Apr-20,EQ,528,548.6,528,526.85,536.75,538.65,539.17,846.5,471.4,"63,16,300","3,40,55,58,990.50","1,19,521"
13-Apr-20,EQ,551,551,521.75,545.25,528,526.85,528.94,846.5,471.4,"38,22,647","2,02,19,61,331.65","77,923"
09-Apr-20,EQ,570,582.7,537.55,558.9,547,545.25,548.36,846.5,471.4,"59,17,546","3,24,49,61,398.40","1,00,004"
08-Apr-20,EQ,539.95,569.8,537,549.85,555.3,558.9,560.61,846.5,471.4,"41,13,059","2,30,58,15,828.10","91,104"
07-Apr-20,EQ,536.5,557.65,535.75,520.9,547,549.85,545.87,846.5,471.4,"35,32,484","1,92,82,67,203.30","87,997"
03-Apr-20,EQ,513.75,533.15,510.1,511.2,524,520.9,521.07,846.5,471.4,"58,26,215","3,03,58,71,695.15","1,26,608"
01-Apr-20,EQ,560,560.3,510,565.5,512.35,511.2,526.83,846.5,471.4,"41,14,437","2,16,76,00,229.35","98,040"
31-Mar-20,EQ,537,575.25,527.85,526.8,562,565.5,549.27,846.5,471.4,"36,52,957","2,00,64,45,137.15","77,375"
30-Mar-20,EQ,494,532.35,485.65,504.1,528,526.8,522.26,846.5,471.4,"41,38,338","2,16,12,96,123.90","98,545"
27-Mar-20,EQ,525,538.8,498,515.2,500.5,504.1,515.34,846.5,471.4,"46,72,189","2,40,77,67,505.90","84,744"
26-Mar-20,EQ,539.35,564.9,513,526.7,519.9,515.2,526.81,846.5,471.4,"59,79,874","3,15,02,74,656.50","1,15,495"
25-Mar-20,EQ,509,542.85,507.05,503.5,525,526.7,523.91,846.5,471.4,"36,64,272","1,91,97,32,607.70","94,678"
24-Mar-20,EQ,487,533.95,487,487.2,498,503.5,508.37,846.5,471.4,"40,82,147","2,07,52,54,661.70","1,29,792"
23-Mar-20,EQ,540,542,471.4,576.35,494.9,487.2,516.26,846.5,471.4,"29,12,769","1,50,37,32,872.85","82,821"
20-Mar-20,EQ,525.1,595.45,525.1,530,567,576.35,568.65,846.5,523,"63,16,078","3,59,16,14,181.90","1,17,417"
19-Mar-20,EQ,549.65,577.65,523,579.65,538.8,530,546.39,846.5,523,"49,32,164","2,69,48,61,622.75","1,08,237"
18-Mar-20,EQ,600,611.25,570.65,595.45,581,579.65,591.47,846.5,525.9,"35,48,532","2,09,88,33,639.55","85,476"
17-Mar-20,EQ,600,617.95,583.3,603.4,600,595.45,605.24,846.5,525.9,"33,33,751","2,01,77,28,863.40","91,710"
16-Mar-20,EQ,634.8,634.8,591,655.95,609.9,603.4,608.99,846.5,525.9,"64,99,358","3,95,80,56,619.55","1,23,457"
13-Mar-20,EQ,603.25,670,525.9,649.85,663.25,655.95,628.93,846.5,525.9,"45,53,639","2,86,39,25,382.80","1,15,937"
12-Mar-20,EQ,676,690,637.1,708.55,650,649.85,657.02,846.5,607.15,"37,96,969","2,49,46,93,877.05","91,235"
11-Mar-20,EQ,681,713.9,666,704.8,710.8,708.55,700.07,846.5,607.15,"46,26,235","3,23,86,94,414.15","1,04,365"
09-Mar-20,EQ,715,730,696.55,740.4,703.75,704.8,708.12,846.5,607.15,"34,29,034","2,42,81,57,421.05","1,22,068"
06-Mar-20,EQ,746.1,749.75,731.4,756.1,741.2,740.4,742.6,846.5,607.15,"20,04,893","1,48,88,33,609.75","65,797"
05-Mar-20,EQ,769.95,784,752.35,771.3,758.15,756.1,770.61,846.5,607.15,"21,26,955","1,63,90,63,056.30","94,840"
04-Mar-20,EQ,754,774.85,748,752.3,770,771.3,760.28,846.5,607.15,"26,85,540","2,04,17,52,643.30","87,743"
04-Mar-20,EQ,754,774.85,748,752.3,770,771.3,760.28,846.5,607.15,"26,85,540","2,04,17,52,643.30","87,743"
04-Mar-20,EQ,754,774.85,748,752.3,770,771.3,760.28,846.5,607.15,"26,85,540","2,04,17,52,643.30","87,743"
04-Mar-20,EQ,754,774.85,748,752.3,770,771.3,760.28,846.5,607.15,"26,85,540","2,04,17,52,643.30","87,743"
04-Mar-20,EQ,754,774.85,748,752.3,770,771.3,760.28,846.5,607.15,"26,85,540","2,04,17,52,643.30","87,743"
04-Mar-20,EQ,754,774.85,748,752.3,770,771.3,760.28,846.5,607.15,"26,85,540","2,04,17,52,643.30","87,743"
03-Mar-20,EQ,750,757.65,742.1,744.55,755.2,752.3,749.25,846.5,607.15,"21,68,900","1,62,50,39,056.60","53,848"
03-Mar-20,EQ,750,757.65,742.1,744.55,755.2,752.3,749.25,846.5,607.15,"21,68,900","1,62,50,39,056.60","53,848"
03-Mar-20,EQ,750,757.65,742.1,744.55,755.2,752.3,749.25,846.5,607.15,"21,68,900","1,62,50,39,056.60","53,848"
03-Mar-20,EQ,750,757.65,742.1,744.55,755.2,752.3,749.25,846.5,607.15,"21,68,900","1,62,50,39,056.60","53,848"
03-Mar-20,EQ,750,757.65,742.1,744.55,755.2,752.3,749.25,846.5,607.15,"21,68,900","1,62,50,39,056.60","53,848"
02-Mar-20,EQ,742,754.45,734.4,744.4,744.4,744.55,745.05,846.5,607.15,"37,84,522","2,81,96,52,716.45","99,512"
28-Feb-20,EQ,789.8,808,732.05,809.15,746.25,744.4,754.08,846.5,607.15,"59,59,364","4,49,38,39,991.10","1,29,459"
27-Feb-20,EQ,807,819.7,800.2,811.45,808.35,809.15,807.52,846.5,607.15,"19,07,768","1,54,05,58,959.05","68,391"
26-Feb-20,EQ,820,825.5,808.2,822.1,811,811.45,817.38,846.5,607.15,"22,12,784","1,80,86,86,905.90","73,034"
25-Feb-20,EQ,822,826.8,809.05,820.1,824.95,822.1,817.14,846.5,607.15,"24,79,975","2,02,64,88,864.70","67,477"
24-Feb-20,EQ,828.95,843.9,815.75,829.6,822,820.1,832.88,846.5,607.15,"29,17,544","2,42,99,60,042.40","70,947"
20-Feb-20,EQ,840.15,845.9,826.95,840.9,827.45,829.6,836.04,846.5,607.15,"10,66,232","89,14,13,811.30","52,260"
19-Feb-20,EQ,839,844.85,836.05,838.8,842,840.9,840.39,846.5,607.15,"8,81,874","74,11,16,722.35","46,482"
19-Feb-20,EQ,839,844.85,836.05,838.8,842,840.9,840.39,846.5,607.15,"8,81,874","74,11,16,722.35","46,482"
19-Feb-20,EQ,839,844.85,836.05,838.8,842,840.9,840.39,846.5,607.15,"8,81,874","74,11,16,722.35","46,482"
19-Feb-20,EQ,839,844.85,836.05,838.8,842,840.9,840.39,846.5,607.15,"8,81,874","74,11,16,722.35","46,482"
19-Feb-20,EQ,839,844.85,836.05,838.8,842,840.9,840.39,846.5,607.15,"8,81,874","74,11,16,722.35","46,482"
18-Feb-20,EQ,825.35,840,825.35,833.25,838.55,838.8,835.87,846.5,607.15,"15,07,814","1,26,03,30,527.15","47,108"
17-Feb-20,EQ,835.95,837,827.45,834.15,834.2,833.25,832.46,846.5,607.15,"7,93,328","66,04,16,981.05","23,477"
14-Feb-20,EQ,827,838,825.05,828,833,834.15,833.86,846.5,607.15,"21,43,044","1,78,69,93,118.80","61,957"
13-Feb-20,EQ,822.8,830,814.35,821.5,828,828,820.38,846.5,607.15,"17,37,974","1,42,58,07,711.55","60,849"
12-Feb-20,EQ,820,826.45,816.8,819.95,821.1,821.5,822.35,846.5,607.15,"13,94,424","1,14,67,00,869.60","45,526"
11-Feb-20,EQ,813,821.85,811.05,813.65,821,819.95,816.48,846.5,607.15,"11,43,705","93,38,17,658.10","39,211"
10-Feb-20,EQ,827,827.1,811.5,824.45,812.5,813.65,815.58,846.5,607.15,"10,98,971","89,62,98,071.45","36,704"
07-Feb-20,EQ,817.7,825.45,814.25,817.7,822.65,824.45,820.73,846.5,607.15,"13,97,438","1,14,69,21,010.10","47,565"
06-Feb-20,EQ,812.7,825.95,810.05,814.05,817,817.7,819.05,846.5,607.15,"15,53,656","1,27,25,23,744.20","50,057"
05-Feb-20,EQ,810,816,807,811.1,811.95,814.05,811.94,846.5,607.15,"16,13,898","1,31,03,85,938.20","56,554"
04-Feb-20,EQ,794.3,813,794.3,793.15,811,811.1,807.49,846.5,607.15,"17,79,834","1,43,71,97,155.80","54,008"
03-Feb-20,EQ,808,818.7,790.5,807.55,793.2,793.15,807.99,846.5,607.15,"33,83,074","2,73,34,87,456.95","87,563"
01-Feb-20,EQ,796.95,812,765.7,796.6,807,807.55,792.93,846.5,607.15,"64,76,968","5,13,57,70,889.55","92,958"
31-Jan-20,EQ,796.85,802.5,783,791.35,800,796.6,794.8,846.5,607.15,"30,81,521","2,44,92,07,466.05","62,114"
30-Jan-20,EQ,805.6,807.95,784,804.15,794.5,791.35,792.84,846.5,607.15,"24,93,688","1,97,70,92,054.85","70,718"
29-Jan-20,EQ,796.9,807.2,793.55,794.25,803.75,804.15,802.33,846.5,607.15,"25,65,136","2,05,80,91,994.60","1,22,141"
28-Jan-20,EQ,792.5,795.75,784.6,791.5,794.7,794.25,791.36,846.5,607.15,"15,06,685","1,19,23,32,300.20","61,577"
27-Jan-20,EQ,786,796.25,779.65,787.3,792.1,791.5,790.45,846.5,607.15,"11,75,606","92,92,52,238.20","26,671"
24-Jan-20,EQ,765.1,788.75,763.3,768.95,786.9,787.3,777.05,846.5,607.15,"23,64,265","1,83,71,62,288.25","76,417"
23-Jan-20,EQ,777.25,780.45,766.9,778.75,769.5,768.95,771.39,846.5,607.15,"20,18,777","1,55,72,60,996.85","82,067"
22-Jan-20,EQ,780,790.45,776.2,778.9,778.55,778.75,781.75,846.5,607.15,"11,92,201","93,20,06,704.35","42,351"
21-Jan-20,EQ,777.25,783.4,775,778.2,779.5,778.9,779.2,846.5,607.15,"9,76,954","76,12,43,503.15","54,605"
20-Jan-20,EQ,778.5,785.45,774.55,778.45,780,778.2,779.94,846.5,607.15,"16,20,105","1,26,35,88,653.90","52,213"
17-Jan-20,EQ,783.5,786.75,775.5,782.85,778.05,778.45,780.14,846.5,607.15,"9,89,312","77,18,05,387.35","49,622"
16-Jan-20,EQ,793,795.7,781.1,795.15,784,782.85,785.33,846.5,607.15,"11,10,008","87,17,17,406.85","53,657"
15-Jan-20,EQ,796.15,803.65,788.5,796.25,791.6,795.15,796.05,846.5,607.15,"17,59,644","1,40,07,63,787.10","44,354"
14-Jan-20,EQ,785.85,797.8,783.7,785.85,796.3,796.25,790.88,846.5,607.15,"16,28,535","1,28,79,71,903.60","53,736"
13-Jan-20,EQ,779.9,788.7,775.05,776.25,786,785.85,784.79,846.5,607.15,"13,93,509","1,09,36,14,874.65","26,980"
10-Jan-20,EQ,779,781.9,772.45,773.65,778.95,776.25,776.7,846.5,607.15,"11,05,725","85,88,11,903.65","35,828"
09-Jan-20,EQ,770.5,776.45,762.2,769.8,774,773.65,770.18,846.5,607.15,"16,78,891","1,29,30,41,412.05","49,933"
08-Jan-20,EQ,770.1,784.9,767.1,777.1,768.1,769.8,776.33,846.5,607.15,"25,96,664","2,01,58,73,635.75","56,014"
07-Jan-20,EQ,770,778.5,760.6,770.4,776.65,777.1,770.9,846.5,607.15,"19,37,143","1,49,33,38,619.15","36,396"
06-Jan-20,EQ,774.85,778.8,768.15,775.1,769,770.4,773.7,846.5,607.15,"17,34,439","1,34,19,37,267.05","52,469"
03-Jan-20,EQ,766,779.9,763.55,766.05,775,775.1,775.14,846.5,607.15,"21,21,704","1,64,46,07,528.20","54,537"
02-Jan-20,EQ,762.1,769.15,761,762.1,766,766.05,766.33,846.5,607.15,"11,33,488","86,86,29,849.90","50,776"
01-Jan-20,EQ,766,766.8,760.35,762.3,761.9,762.1,763.39,846.5,607.15,"7,46,371","56,97,75,063.25","17,126"
