Date,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
19-Oct-23,EQ,391.95,396.75,390.1,407.45,395.05,395.3,394.25,443.75,352,"1,28,14,551","5,05,21,35,324.35","2,24,639"
18-Oct-23,EQ,409,413.65,407,411.4,407.5,407.45,409.96,443.75,352,"24,40,533","1,00,05,28,311.70","78,113"
17-Oct-23,EQ,411.7,413.85,411.05,410.2,411.1,411.4,412.2,443.75,352,"29,89,694","1,23,23,52,075.60","70,496"
16-Oct-23,EQ,411,411.9,408.15,411.05,410.1,410.2,410,443.75,352,"26,38,826","1,08,19,15,244.60","65,869"
13-Oct-23,EQ,411.9,414.4,409.05,417.1,411,411.05,410.98,443.75,352,"54,57,027","2,24,27,39,239.25","98,723"
12-Oct-23,EQ,421.75,421.9,414.7,421.15,416.7,417.1,418.19,443.75,352,"51,17,199","2,13,99,78,545.05","1,12,919"
11-Oct-23,EQ,409,423.95,409,407.75,421.1,421.15,419.91,443.75,352,"95,46,114","4,00,85,12,518.50","1,26,117"
10-Oct-23,EQ,406.4,408.75,406.2,405.6,407.65,407.75,407.33,443.75,352,"25,64,007","1,04,43,94,930.05","72,323"
09-Oct-23,EQ,404.2,411,403.4,407.85,404.65,405.6,407.5,443.75,352,"30,15,225","1,22,87,09,165.50","84,648"
06-Oct-23,EQ,408,409.8,406.95,406.8,407.5,407.85,408.13,443.75,352,"31,82,502","1,29,88,72,462.55","79,780"
05-Oct-23,EQ,407.95,410.4,405,404.9,407,406.8,407.32,443.75,352,"40,62,652","1,65,48,13,474.85","98,802"
04-Oct-23,EQ,402.7,405.45,400.65,405.45,405.45,404.9,402.85,443.75,352,"34,52,935","1,39,09,99,694.70","88,104"
03-Oct-23,EQ,406.45,408.1,403.6,406.05,405.75,405.45,405.49,443.75,352,"28,64,052","1,16,13,51,096.15","75,683"
29-Sep-23,EQ,405,409.25,401.5,405.35,406.5,406.05,405.07,443.75,352,"63,90,136","2,58,84,23,523.90","1,18,975"
28-Sep-23,EQ,416.5,416.5,404,415.65,407,405.35,408.35,443.75,352,"84,38,058","3,44,57,01,040.70","1,37,144"
27-Sep-23,EQ,412.25,416.55,410.3,412.9,415.5,415.65,413.64,443.75,352,"38,86,997","1,60,78,01,899.00","77,532"
26-Sep-23,EQ,416.8,416.8,411.7,414.1,413,412.9,413.45,443.75,352,"32,40,283","1,33,96,85,208.75","98,745"
25-Sep-23,EQ,418.5,419.75,412,418.5,414.3,414.1,415.19,443.75,352,"46,50,566","1,93,08,69,252.15","93,474"
22-Sep-23,EQ,424.4,426.75,416.6,428.95,418.5,418.5,420.35,443.75,352,"99,09,130","4,16,53,30,761.50","1,59,688"
21-Sep-23,EQ,429.9,431.25,423.05,430.1,428.15,428.95,427.56,443.75,352,"44,46,535","1,90,11,63,575.15","1,31,440"
20-Sep-23,EQ,434.25,436.85,429.05,436.1,430,430.1,432.84,443.75,352,"45,51,350","1,96,99,92,006.40","99,754"
18-Sep-23,EQ,441.05,441.05,435.2,441.05,436,436.1,437.38,443.75,352,"30,12,598","1,31,76,49,175.05","89,644"
15-Sep-23,EQ,439.8,443.75,438.25,436.45,440.5,441.05,440.99,443.75,352,"99,17,938","4,37,36,63,863.40","1,09,608"
14-Sep-23,EQ,438.4,443.25,435.3,435.7,436.8,436.45,438.52,443.25,352,"74,47,505","3,26,58,84,775.75","1,41,096"
13-Sep-23,EQ,434.95,437.95,431.5,435,435.25,435.7,435.68,441.5,352,"37,22,835","1,62,19,65,393.95","89,889"
12-Sep-23,EQ,437.1,441.5,426.9,434.85,435,435,435.47,441.5,352,"72,72,664","3,16,70,34,270.85","1,42,396"
11-Sep-23,EQ,433,437.5,430.1,430,434.4,434.85,434.97,437.5,352,"41,26,657","1,79,49,77,418.90","1,04,547"
08-Sep-23,EQ,433.45,433.45,429.3,432.85,430.5,430,430.93,437.5,352,"28,74,205","1,23,85,70,246.75","72,265"
07-Sep-23,EQ,429.95,433.7,426.75,429.3,433.2,432.85,431.34,437.5,352,"46,61,325","2,01,05,97,936.20","80,116"
06-Sep-23,EQ,433.75,435.55,425.9,431.85,429,429.3,429.42,437.5,352,"67,65,956","2,90,54,44,337.70","1,13,366"
