Date,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
02-Sep-20,EQ,689.9,704.8,689.1,689.6,702.7,701.95,698.09,"1,170.00",375.25,"40,90,511","2,85,55,45,336.95","69,906"
01-Sep-20,EQ,695,704,682.4,694.4,692.25,689.6,695.04,"1,170.00",375.25,"63,77,322","4,43,25,14,477.35","70,102"
31-Aug-20,EQ,705,725,686,706.45,688.65,694.4,704.98,"1,170.00",375.25,"77,87,176","5,48,97,94,792.90","1,40,233"
28-Aug-20,EQ,713.7,716.65,703.2,710.15,705.55,706.45,709.69,"1,170.00",375.25,"54,16,682","3,84,41,92,015.25","1,15,684"
27-Aug-20,EQ,713.55,720,706.5,712.8,711.9,710.15,711.92,"1,170.00",375.25,"39,17,059","2,78,86,14,388.35","62,402"
26-Aug-20,EQ,704.7,717.75,697,701.6,713.5,712.8,709.35,"1,170.00",375.25,"45,11,551","3,20,02,52,379.20","76,393"
25-Aug-20,EQ,705,711.55,694.7,705.7,701,701.6,700.41,"1,170.00",375.25,"39,82,510","2,78,93,72,797.80","61,808"
24-Aug-20,EQ,706.05,708.45,695.6,705.9,707.9,705.7,702.77,"1,170.00",375.25,"40,66,936","2,85,81,38,431.70","62,460"
21-Aug-20,EQ,715,715,702.7,710.1,705.6,705.9,707.21,"1,170.00",375.25,"41,64,686","2,94,52,97,038.05","64,644"
20-Aug-20,EQ,708.5,715.85,706.05,709.85,709.8,710.1,710.84,"1,170.00",375.25,"30,25,769","2,15,08,40,175.85","46,933"
19-Aug-20,EQ,713.8,714.2,705,714.45,711,709.85,709.03,"1,170.00",375.25,"48,58,027","3,44,44,85,075.75","69,223"
18-Aug-20,EQ,718.95,721.7,712.4,718.85,714.8,714.45,716.61,"1,170.00",375.25,"36,34,311","2,60,43,83,946.50","55,841"
17-Aug-20,EQ,711.1,720.8,709.25,709.1,719,718.85,715.87,"1,170.00",375.25,"33,44,102","2,39,39,26,077.30","86,749"
14-Aug-20,EQ,727.9,727.9,707.25,724.6,708.95,709.1,715.41,"1,170.00",375.25,"38,87,303","2,78,10,32,992.30","65,815"
13-Aug-20,EQ,717,729,713.05,717.1,718.55,724.6,723.6,"1,170.00",375.25,"88,50,424","6,40,41,85,126.95","1,05,881"
12-Aug-20,EQ,680.6,719,677.05,683.8,715.65,717.1,704.18,"1,170.00",375.25,"1,30,85,422","9,21,44,91,849.10","1,54,176"
11-Aug-20,EQ,694,700.95,681.5,692.05,684,683.8,690.04,"1,170.00",375.25,"39,56,472","2,73,01,27,036.50","55,301"
10-Aug-20,EQ,694.95,694.95,685.1,690.3,693.25,692.05,690.25,"1,170.00",375.25,"37,69,575","2,60,19,48,470.75","55,235"
